,date_time,id,number
193320,2017/1/8 18:07,960112FF01031011,2.8
194339,2017/1/8 19:07,960112FF01031011,36.560001
195355,2017/1/8 20:07,960112FF01031011,11.2
196422,2017/1/8 21:07,960112FF01031011,2.36
197463,2017/1/8 22:07,960112FF01031011,3.48
198538,2017/1/8 23:07,960112FF01031011,19.719998999999998
199505,2017/1/9 0:07,960112FF01031011,19.200001
200539,2017/1/9 1:07,960112FF01031011,11.2
201503,2017/1/9 2:07,960112FF01031011,18.719998999999998
202503,2017/1/9 3:08,960112FF01031011,11.64
203384,2017/1/9 4:08,960112FF01031011,12.4
204313,2017/1/9 5:08,960112FF01031011,2.4
205289,2017/1/9 6:08,960112FF01031011,20.4
206356,2017/1/9 7:09,960112FF01031011,18.0
207538,2017/1/9 8:09,960112FF01031011,2.12
208679,2017/1/9 9:09,960112FF01031011,12.24
209869,2017/1/9 10:09,960112FF01031011,20.92
211148,2017/1/9 11:09,960112FF01031011,11.08
212272,2017/1/9 12:09,960112FF01031011,21.16
213288,2017/1/9 13:10,960112FF01031011,20.92
214206,2017/1/9 14:10,960112FF01031011,0.56
215286,2017/1/9 15:10,960112FF01031011,20.959999
216408,2017/1/9 16:10,960112FF01031011,2.84
217525,2017/1/9 17:10,960112FF01031011,0.0
218529,2017/1/9 18:11,960112FF01031011,19.92
219602,2017/1/9 19:11,960112FF01031011,2.6
220735,2017/1/9 20:11,960112FF01031011,20.440001000000002
221771,2017/1/9 21:11,960112FF01031011,26.719998999999998
222781,2017/1/9 22:11,960112FF01031011,2.56
223797,2017/1/9 23:11,960112FF01031011,12.8
224790,2017/1/10 0:12,960112FF01031011,2.32
225748,2017/1/10 1:12,960112FF01031011,10.72
226696,2017/1/10 2:12,960112FF01031011,27.4
227688,2017/1/10 3:12,960112FF01031011,0.0
228606,2017/1/10 4:13,960112FF01031011,27.040001
229591,2017/1/10 5:13,960112FF01031011,3.0
230585,2017/1/10 6:13,960112FF01031011,18.0
231610,2017/1/10 7:13,960112FF01031011,28.200001
232637,2017/1/10 8:13,960112FF01031011,10.96
233776,2017/1/10 9:13,960112FF01031011,10.92
234939,2017/1/10 10:14,960112FF01031011,28.360001
236182,2017/1/10 11:14,960112FF01031011,9.84
237314,2017/1/10 12:14,960112FF01031011,12.12
238398,2017/1/10 13:14,960112FF01031011,30.6
239397,2017/1/10 14:14,960112FF01031011,21.4
240536,2017/1/10 15:15,960112FF01031011,12.16
241624,2017/1/10 16:15,960112FF01031011,10.36
242610,2017/1/10 17:15,960112FF01031011,12.2
243600,2017/1/10 18:15,960112FF01031011,18.16
244539,2017/1/10 19:15,960112FF01031011,2.96
245441,2017/1/10 20:15,960112FF01031011,27.360001
246342,2017/1/10 21:15,960112FF01031011,2.92
247301,2017/1/10 22:15,960112FF01031011,19.959999
248272,2017/1/10 23:15,960112FF01031011,20.959999
249150,2017/1/11 0:16,960112FF01031011,11.92
250046,2017/1/11 1:16,960112FF01031011,21.32
250940,2017/1/11 2:16,960112FF01031011,3.16
251807,2017/1/11 3:16,960112FF01031011,9.56
252630,2017/1/11 4:16,960112FF01031011,3.24
253481,2017/1/11 5:16,960112FF01031011,0.6
254363,2017/1/11 6:16,960112FF01031011,20.280001000000002
255280,2017/1/11 7:16,960112FF01031011,2.84
256243,2017/1/11 8:16,960112FF01031011,13.96
257385,2017/1/11 9:16,960112FF01031011,19.440001000000002
258589,2017/1/11 10:16,960112FF01031011,12.44
259982,2017/1/11 11:16,960112FF01031011,12.08
261235,2017/1/11 12:17,960112FF01031011,29.639999
262393,2017/1/11 13:17,960112FF01031011,10.68
263602,2017/1/11 14:17,960112FF01031011,18.440001000000002
264834,2017/1/11 15:17,960112FF01031011,11.64
266024,2017/1/11 16:17,960112FF01031011,3.08
267276,2017/1/11 17:17,960112FF01031011,11.08
268314,2017/1/11 18:18,960112FF01031011,11.32
269418,2017/1/11 19:18,960112FF01031011,2.96
270539,2017/1/11 20:18,960112FF01031011,10.92
271530,2017/1/11 21:18,960112FF01031011,20.16
273186,2017/1/11 22:19,960112FF01031011,11.16
274367,2017/1/11 23:19,960112FF01031011,18.52
275336,2017/1/12 0:19,960112FF01031011,0.0
276423,2017/1/12 1:19,960112FF01031011,27.879998999999998
277573,2017/1/12 2:19,960112FF01031011,20.799999
278539,2017/1/12 3:19,960112FF01031011,9.84
279377,2017/1/12 4:19,960112FF01031011,11.88
280158,2017/1/12 5:19,960112FF01031011,19.799999
280985,2017/1/12 6:19,960112FF01031011,10.96
281864,2017/1/12 7:20,960112FF01031011,19.719998999999998
282893,2017/1/12 8:20,960112FF01031011,1.84
284081,2017/1/12 9:20,960112FF01031011,11.2
285320,2017/1/12 10:20,960112FF01031011,2.84
286585,2017/1/12 11:20,960112FF01031011,0.0
287714,2017/1/12 12:20,960112FF01031011,26.6
288780,2017/1/12 13:20,960112FF01031011,0.0
289981,2017/1/12 14:21,960112FF01031011,18.360001
291288,2017/1/12 15:21,960112FF01031011,20.120001000000002
292528,2017/1/12 16:21,960112FF01031011,0.0
293814,2017/1/12 17:21,960112FF01031011,18.799999
294774,2017/1/12 18:21,960112FF01031011,18.68
295675,2017/1/12 19:21,960112FF01031011,0.0
296566,2017/1/12 20:22,960112FF01031011,11.32
297456,2017/1/12 21:22,960112FF01031011,18.879998999999998
298349,2017/1/12 22:22,960112FF01031011,1.88
299309,2017/1/12 23:22,960112FF01031011,26.559998999999998
300199,2017/1/13 0:22,960112FF01031011,2.0
301141,2017/1/13 1:22,960112FF01031011,35.560001
302045,2017/1/13 2:22,960112FF01031011,1.84
302966,2017/1/13 3:22,960112FF01031011,19.639999
303912,2017/1/13 4:23,960112FF01031011,19.200001
304838,2017/1/13 5:23,960112FF01031011,10.6
305799,2017/1/13 6:23,960112FF01031011,2.96
306700,2017/1/13 7:23,960112FF01031011,3.16
307700,2017/1/13 8:23,960112FF01031011,12.52
308885,2017/1/13 9:23,960112FF01031011,11.12
310030,2017/1/13 10:23,960112FF01031011,18.040001
311223,2017/1/13 11:23,960112FF01031011,3.72
312332,2017/1/13 12:23,960112FF01031011,17.48
313411,2017/1/13 13:24,960112FF01031011,11.84
314473,2017/1/13 14:24,960112FF01031011,0.0
315531,2017/1/13 15:24,960112FF01031011,3.24
316859,2017/1/13 16:24,960112FF01031011,2.12
317900,2017/1/13 17:24,960112FF01031011,12.2
318880,2017/1/13 18:24,960112FF01031011,3.8
319906,2017/1/13 19:24,960112FF01031011,3.08
320910,2017/1/13 20:24,960112FF01031011,11.2
321852,2017/1/13 21:24,960112FF01031011,9.96
322798,2017/1/13 22:24,960112FF01031011,11.8
323864,2017/1/13 23:25,960112FF01031011,8.64
324905,2017/1/14 0:25,960112FF01031011,12.12
325886,2017/1/14 1:25,960112FF01031011,18.0
326873,2017/1/14 2:25,960112FF01031011,23.68
327872,2017/1/14 3:25,960112FF01031011,0.16
328888,2017/1/14 4:25,960112FF01031011,2.4
329948,2017/1/14 5:26,960112FF01031011,19.120001000000002
330926,2017/1/14 6:26,960112FF01031011,6.36
331927,2017/1/14 7:26,960112FF01031011,11.92
333054,2017/1/14 8:26,960112FF01031011,10.92
334366,2017/1/14 9:26,960112FF01031011,12.76
335713,2017/1/14 10:26,960112FF01031011,2.32
337048,2017/1/14 11:27,960112FF01031011,3.32
338197,2017/1/14 12:27,960112FF01031011,10.12
339316,2017/1/14 13:27,960112FF01031011,3.72
340427,2017/1/14 14:27,960112FF01031011,20.4
341446,2017/1/14 15:27,960112FF01031011,4.32
342561,2017/1/14 16:27,960112FF01031011,11.48
343703,2017/1/14 17:27,960112FF01031011,2.64
344812,2017/1/14 18:28,960112FF01031011,3.48
345954,2017/1/14 19:28,960112FF01031011,11.24
346976,2017/1/14 20:29,960112FF01031011,1.96
348022,2017/1/14 21:29,960112FF01031011,11.84
349016,2017/1/14 22:29,960112FF01031011,4.44
350019,2017/1/14 23:29,960112FF01031011,19.639999
351056,2017/1/15 0:29,960112FF01031011,2.84
352084,2017/1/15 1:29,960112FF01031011,3.68
353143,2017/1/15 2:30,960112FF01031011,10.04
354154,2017/1/15 3:30,960112FF01031011,2.44
355093,2017/1/15 4:30,960112FF01031011,22.24
356056,2017/1/15 5:30,960112FF01031011,3.16
357005,2017/1/15 6:30,960112FF01031011,1.72
358001,2017/1/15 7:30,960112FF01031011,2.92
359089,2017/1/15 8:31,960112FF01031011,3.36
360433,2017/1/15 9:31,960112FF01031011,11.88
361623,2017/1/15 10:31,960112FF01031011,3.0
362824,2017/1/15 11:31,960112FF01031011,3.68
363972,2017/1/15 12:31,960112FF01031011,28.959999
365086,2017/1/15 13:31,960112FF01031011,0.0
366314,2017/1/15 14:32,960112FF01031011,10.0
367678,2017/1/15 15:32,960112FF01031011,2.52
368970,2017/1/15 16:32,960112FF01031011,9.92
370216,2017/1/15 17:32,960112FF01031011,3.08
371579,2017/1/15 18:32,960112FF01031011,18.559998999999998
372923,2017/1/15 19:32,960112FF01031011,2.88
374237,2017/1/15 20:33,960112FF01031011,18.440001000000002
375401,2017/1/15 21:33,960112FF01031011,9.4
376539,2017/1/15 22:33,960112FF01031011,10.6
377755,2017/1/15 23:33,960112FF01031011,19.76
378877,2017/1/16 0:33,960112FF01031011,10.52
380065,2017/1/16 1:34,960112FF01031011,12.28
381238,2017/1/16 2:34,960112FF01031011,0.0
382407,2017/1/16 3:34,960112FF01031011,3.76
383527,2017/1/16 4:34,960112FF01031011,18.559998999999998
384620,2017/1/16 5:34,960112FF01031011,12.32
385709,2017/1/16 6:34,960112FF01031011,11.16
386856,2017/1/16 7:34,960112FF01031011,9.36
388176,2017/1/16 8:34,960112FF01031011,18.0
389716,2017/1/16 9:35,960112FF01031011,2.76
391264,2017/1/16 10:35,960112FF01031011,0.56
392711,2017/1/16 11:35,960112FF01031011,19.559998999999998
394088,2017/1/16 12:35,960112FF01031011,9.52
395494,2017/1/16 13:35,960112FF01031011,2.16
396924,2017/1/16 14:35,960112FF01031011,18.280001000000002
398326,2017/1/16 15:36,960112FF01031011,11.44
399896,2017/1/16 16:36,960112FF01031011,17.719998999999998
401253,2017/1/16 17:36,960112FF01031011,11.24
402587,2017/1/16 18:36,960112FF01031011,0.0
403933,2017/1/16 19:36,960112FF01031011,12.0
405261,2017/1/16 20:36,960112FF01031011,9.56
406567,2017/1/16 21:36,960112FF01031011,1.96
407835,2017/1/16 22:36,960112FF01031011,18.52
409107,2017/1/16 23:36,960112FF01031011,0.0
410381,2017/1/17 0:37,960112FF01031011,28.120001000000002
411578,2017/1/17 1:37,960112FF01031011,11.6
412671,2017/1/17 2:37,960112FF01031011,2.8
413756,2017/1/17 3:37,960112FF01031011,11.8
414925,2017/1/17 4:37,960112FF01031011,0.0
416042,2017/1/17 5:37,960112FF01031011,12.56
417122,2017/1/17 6:38,960112FF01031011,18.68
418215,2017/1/17 7:38,960112FF01031011,0.0
419541,2017/1/17 8:38,960112FF01031011,17.559998999999998
420942,2017/1/17 9:38,960112FF01031011,9.84
422351,2017/1/17 10:38,960112FF01031011,0.4
423918,2017/1/17 11:38,960112FF01031011,21.200001
425241,2017/1/17 12:38,960112FF01031011,9.2
426525,2017/1/17 13:39,960112FF01031011,11.44
427840,2017/1/17 14:39,960112FF01031011,18.200001
429158,2017/1/17 15:39,960112FF01031011,0.0
430613,2017/1/17 16:39,960112FF01031011,18.200001
431986,2017/1/17 17:39,960112FF01031011,10.28
433283,2017/1/17 18:39,960112FF01031011,9.52
434614,2017/1/17 19:39,960112FF01031011,20.0
435903,2017/1/17 20:39,960112FF01031011,9.84
437134,2017/1/17 21:39,960112FF01031011,2.2
438208,2017/1/17 22:39,960112FF01031011,9.8
439292,2017/1/17 23:40,960112FF01031011,11.36
440413,2017/1/18 0:40,960112FF01031011,0.32
441570,2017/1/18 1:40,960112FF01031011,20.68
442730,2017/1/18 2:40,960112FF01031011,16.879998999999998
443845,2017/1/18 3:40,960112FF01031011,11.24
